Region,Province,City/Municipality,Type,Barangay
Region IV-A (CALABARZON),Batangas,Malvar,Municipality,San Gregorio
Region IV-A (CALABARZON),Batangas,Malvar,Municipality,San Isidro East
Region IV-A (CALABARZON),Batangas,Malvar,Municipality,San Juan
Region IV-A (CALABARZON),Batangas,Malvar,Municipality,San Pedro I
Region IV-A (CALABARZON),Batangas,Malvar,Municipality,San Pedro II
Region IV-A (CALABARZON),Batangas,Malvar,Municipality,San Pioquinto
Region IV-A (CALABARZON),Batangas,Malvar,Municipality,Santiago
Region IV-A (CALABARZON),Batangas,Mataasnakahoy,Municipality,Barangay II-A
Region IV-A (CALABARZON),Batangas,Mataasnakahoy,Municipality,Bayorbor
Region IV-A (CALABARZON),Batangas,Mataasnakahoy,Municipality,Bubuyan
Region IV-A (CALABARZON),Batangas,Mataasnakahoy,Municipality,Calingatan
Region IV-A (CALABARZON),Batangas,Mataasnakahoy,Municipality,District I
Region IV-A (CALABARZON),Batangas,Mataasnakahoy,Municipality,District II
Region IV-A (CALABARZON),Batangas,Mataasnakahoy,Municipality,District III
Region IV-A (CALABARZON),Batangas,Mataasnakahoy,Municipality,District IV
Region IV-A (CALABARZON),Batangas,Mataasnakahoy,Municipality,Kinalaglagan
Region IV-A (CALABARZON),Batangas,Mataasnakahoy,Municipality,Loob
Region IV-A (CALABARZON),Batangas,Mataasnakahoy,Municipality,Lumang Lipa
Region IV-A (CALABARZON),Batangas,Mataasnakahoy,Municipality,Manggahan
Region IV-A (CALABARZON),Batangas,Mataasnakahoy,Municipality,Nangkaan
Region IV-A (CALABARZON),Batangas,Mataasnakahoy,Municipality,San Sebastian
Region IV-A (CALABARZON),Batangas,Mataasnakahoy,Municipality,Santol
Region IV-A (CALABARZON),Batangas,Mataasnakahoy,Municipality,Upa
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Aga
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Balaytigui
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Banilad
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Barangay 1
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Barangay 10
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Barangay 11
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Barangay 12
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Barangay 2
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Barangay 3
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Barangay 4
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Barangay 5
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Barangay 6
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Barangay 7
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Barangay 8
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Barangay 9
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Bilaran
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Bucana
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Bulihan
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Bunducan
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Butucan
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Calayo
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Catandaan
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Cogunan
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Dayap
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Kaylaway
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Kayrilaw
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Latag
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Looc
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Lumbangan
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Malapad Na Bato
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Mataas Na Pulo
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Maugat
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Munting Indan
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Natipuan
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Pantalan
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Papaya
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Putat
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Reparo
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Talangan
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Tumalim
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Utod
Region IV-A (CALABARZON),Batangas,Nasugbu,Municipality,Wawa
Region IV-A (CALABARZON),Batangas,Padre Garcia,Municipality,Banaba
Region IV-A (CALABARZON),Batangas,Padre Garcia,Municipality,Banaybanay
Region IV-A (CALABARZON),Batangas,Padre Garcia,Municipality,Bawi
Region IV-A (CALABARZON),Batangas,Padre Garcia,Municipality,Bukal
Region IV-A (CALABARZON),Batangas,Padre Garcia,Municipality,Castillo
Region IV-A (CALABARZON),Batangas,Padre Garcia,Municipality,Cawongan
Region IV-A (CALABARZON),Batangas,Padre Garcia,Municipality,Manggas
Region IV-A (CALABARZON),Batangas,Padre Garcia,Municipality,Maugat East
Region IV-A (CALABARZON),Batangas,Padre Garcia,Municipality,Maugat West
Region IV-A (CALABARZON),Batangas,Padre Garcia,Municipality,Pansol
Region IV-A (CALABARZON),Batangas,Padre Garcia,Municipality,Payapa
Region IV-A (CALABARZON),Batangas,Padre Garcia,Municipality,Poblacion
Region IV-A (CALABARZON),Batangas,Padre Garcia,Municipality,Quilo-quilo North
Region IV-A (CALABARZON),Batangas,Padre Garcia,Municipality,Quilo-quilo South
Region IV-A (CALABARZON),Batangas,Padre Garcia,Municipality,San Felipe
Region IV-A (CALABARZON),Batangas,Padre Garcia,Municipality,San Miguel
Region IV-A (CALABARZON),Batangas,Padre Garcia,Municipality,Tamak
Region IV-A (CALABARZON),Batangas,Padre Garcia,Municipality,Tangob
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Alupay
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Antipolo
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Bagong Pook
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Balibago
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Barangay A
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Barangay B
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Barangay C
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Barangay D
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Barangay E
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Bayawang
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Baybayin
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Bulihan
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Cahigam
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Calantas
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Colongan
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Itlugan
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Leviste
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Lumbangan
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Maalas-As
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Mabato
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Mabunga
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Macalamcam A
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Macalamcam B
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Malaya
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Maligaya
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Marilag
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Masaya
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Matamis
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Mavalor
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Mayuro
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Namuco
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Namunga
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Nasi
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Natu
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Palakpak
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Pinagsibaan
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Putingkahoy
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Quilib
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Salao
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,San Carlos
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,San Ignacio
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,San Isidro
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,San Jose
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,San Roque
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Santa Cruz
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Timbugan
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Tiquiwan
Region IV-A (CALABARZON),Batangas,Rosario,Municipality,Tulos
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Aguila
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Anus
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Aya
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Bagong Pook
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Balagtasin
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Balagtasin I
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Banaybanay I
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Banaybanay II
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Bigain I
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Bigain II
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Bigain South
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Calansayan
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Dagatan
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Don Luis
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Galamay-Amo
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Lalayat
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Lapolapo I
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Lapolapo II
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Lepute
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Lumil
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Mojon-Tampoy
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Natunuan
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Palanca
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Pinagtung-Ulan
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Poblacion Barangay I
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Poblacion Barangay II
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Poblacion Barangay III
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Poblacion Barangay IV
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Sabang
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Salaban
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Santo Cristo
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Taysan
Region IV-A (CALABARZON),Batangas,San Jose,Municipality,Tugtug
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Abung
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Balagbag
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Barualte
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Bataan
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Buhay Na Sapa
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Bulsa
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Calicanto
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Calitcalit
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Calubcub I
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Calubcub II
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Catmon
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Coloconto
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Escribano
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Hugom
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Imelda
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Janaojanao
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Laiya-Aplaya
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Laiya-Ibabao
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Libato
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Lipahan
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Mabalanoy
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Maraykit
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Muzon
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Nagsaulay
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Palahanan I
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Palahanan II
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Palingowak
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Pinagbayanan
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Poblacion
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Poctol
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Pulangbato
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Putingbuhangin
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Quipot
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Sampiro
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Sapangan
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Sico I
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Sico II
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Subukin
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Talahiban I
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Talahiban II
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Ticalan
Region IV-A (CALABARZON),Batangas,San Juan,Municipality,Tipaz
Region IV-A (CALABARZON),Batangas,San Luis,Municipality,Abiacao
Region IV-A (CALABARZON),Batangas,San Luis,Municipality,Bagong Tubig
Region IV-A (CALABARZON),Batangas,San Luis,Municipality,Balagtasin
Region IV-A (CALABARZON),Batangas,San Luis,Municipality,Balite
Region IV-A (CALABARZON),Batangas,San Luis,Municipality,Banoyo
Region IV-A (CALABARZON),Batangas,San Luis,Municipality,Boboy
Region IV-A (CALABARZON),Batangas,San Luis,Municipality,Bonliw
Region IV-A (CALABARZON),Batangas,San Luis,Municipality,Calumpang East
Region IV-A (CALABARZON),Batangas,San Luis,Municipality,Calumpang West
Region IV-A (CALABARZON),Batangas,San Luis,Municipality,Dulangan
Region IV-A (CALABARZON),Batangas,San Luis,Municipality,Durungao
Region IV-A (CALABARZON),Batangas,San Luis,Municipality,Locloc
Region IV-A (CALABARZON),Batangas,San Luis,Municipality,Luya
Region IV-A (CALABARZON),Batangas,San Luis,Municipality,Mahabang Parang
Region IV-A (CALABARZON),Batangas,San Luis,Municipality,Manggahan
Region IV-A (CALABARZON),Batangas,San Luis,Municipality,Muzon
Region IV-A (CALABARZON),Batangas,San Luis,Municipality,Poblacion
Region IV-A (CALABARZON),Batangas,San Luis,Municipality,San Antonio
Region IV-A (CALABARZON),Batangas,San Luis,Municipality,San Isidro
Region IV-A (CALABARZON),Batangas,San Luis,Municipality,San Jose
Region IV-A (CALABARZON),Batangas,San Luis,Municipality,San Martin
Region IV-A (CALABARZON),Batangas,San Luis,Municipality,Santa Monica
Region IV-A (CALABARZON),Batangas,San Luis,Municipality,Taliba
Region IV-A (CALABARZON),Batangas,San Luis,Municipality,Talon
Region IV-A (CALABARZON),Batangas,San Luis,Municipality,Tejero
Region IV-A (CALABARZON),Batangas,San Luis,Municipality,Tungal
Region IV-A (CALABARZON),Batangas,San Nicolas,Municipality,Abelo
Region IV-A (CALABARZON),Batangas,San Nicolas,Municipality,Alas-as
Region IV-A (CALABARZON),Batangas,San Nicolas,Municipality,Balete
Region IV-A (CALABARZON),Batangas,San Nicolas,Municipality,Baluk-baluk
Region IV-A (CALABARZON),Batangas,San Nicolas,Municipality,Bancoro
Region IV-A (CALABARZON),Batangas,San Nicolas,Municipality,Bangin
Region IV-A (CALABARZON),Batangas,San Nicolas,Municipality,Calangay
Region IV-A (CALABARZON),Batangas,San Nicolas,Municipality,Hipit
Region IV-A (CALABARZON),Batangas,San Nicolas,Municipality,Maabud North
Region IV-A (CALABARZON),Batangas,San Nicolas,Municipality,Maabud South
Region IV-A (CALABARZON),Batangas,San Nicolas,Municipality,Munlawin
Region IV-A (CALABARZON),Batangas,San Nicolas,Municipality,Pansipit
Region IV-A (CALABARZON),Batangas,San Nicolas,Municipality,Poblacion
Region IV-A (CALABARZON),Batangas,San Nicolas,Municipality,Pulang-Bato
Region IV-A (CALABARZON),Batangas,San Nicolas,Municipality,Santo Niño
Region IV-A (CALABARZON),Batangas,San Nicolas,Municipality,Sinturisan
Region IV-A (CALABARZON),Batangas,San Nicolas,Municipality,Tagudtod
Region IV-A (CALABARZON),Batangas,San Nicolas,Municipality,Talang
Region IV-A (CALABARZON),Batangas,San Pascual,Municipality,Alalum
Region IV-A (CALABARZON),Batangas,San Pascual,Municipality,Antipolo
Region IV-A (CALABARZON),Batangas,San Pascual,Municipality,Balimbing
Region IV-A (CALABARZON),Batangas,San Pascual,Municipality,Banaba
Region IV-A (CALABARZON),Batangas,San Pascual,Municipality,Bayanan
Region IV-A (CALABARZON),Batangas,San Pascual,Municipality,Danglayan
Region IV-A (CALABARZON),Batangas,San Pascual,Municipality,Del Pilar
Region IV-A (CALABARZON),Batangas,San Pascual,Municipality,Gelerang Kawayan
Region IV-A (CALABARZON),Batangas,San Pascual,Municipality,Ilat North
Region IV-A (CALABARZON),Batangas,San Pascual,Municipality,Ilat South
Region IV-A (CALABARZON),Batangas,San Pascual,Municipality,Kaingin
Region IV-A (CALABARZON),Batangas,San Pascual,Municipality,Laurel
Region IV-A (CALABARZON),Batangas,San Pascual,Municipality,Malaking Pook
Region IV-A (CALABARZON),Batangas,San Pascual,Municipality,Mataas Na Lupa
Region IV-A (CALABARZON),Batangas,San Pascual,Municipality,Natunuan North
Region IV-A (CALABARZON),Batangas,San Pascual,Municipality,Natunuan South
Region IV-A (CALABARZON),Batangas,San Pascual,Municipality,Padre Castillo
Region IV-A (CALABARZON),Batangas,San Pascual,Municipality,Palsahingin
Region IV-A (CALABARZON),Batangas,San Pascual,Municipality,Pila
Region IV-A (CALABARZON),Batangas,San Pascual,Municipality,Poblacion
Region IV-A (CALABARZON),Batangas,San Pascual,Municipality,Pook Ni Banal
Region IV-A (CALABARZON),Batangas,San Pascual,Municipality,Pook Ni Kapitan
Region IV-A (CALABARZON),Batangas,San Pascual,Municipality,Resplandor
Region IV-A (CALABARZON),Batangas,San Pascual,Municipality,Sambat
Region IV-A (CALABARZON),Batangas,San Pascual,Municipality,San Antonio
Region IV-A (CALABARZON),Batangas,San Pascual,Municipality,San Mariano
Region IV-A (CALABARZON),Batangas,San Pascual,Municipality,San Mateo
Region IV-A (CALABARZON),Batangas,San Pascual,Municipality,Santa Elena
Region IV-A (CALABARZON),Batangas,San Pascual,Municipality,Santo Niño
Region IV-A (CALABARZON),Batangas,Santa Teresita,Municipality,Antipolo
Region IV-A (CALABARZON),Batangas,Santa Teresita,Municipality,Bihis
Region IV-A (CALABARZON),Batangas,Santa Teresita,Municipality,Burol
Region IV-A (CALABARZON),Batangas,Santa Teresita,Municipality,Calayaan
Region IV-A (CALABARZON),Batangas,Santa Teresita,Municipality,Calumala
Region IV-A (CALABARZON),Batangas,Santa Teresita,Municipality,Cuta East
Region IV-A (CALABARZON),Batangas,Santa Teresita,Municipality,Cutang Cawayan
Region IV-A (CALABARZON),Batangas,Santa Teresita,Municipality,Irukan
Region IV-A (CALABARZON),Batangas,Santa Teresita,Municipality,Pacifico
Region IV-A (CALABARZON),Batangas,Santa Teresita,Municipality,Poblacion I
Region IV-A (CALABARZON),Batangas,Santa Teresita,Municipality,Poblacion II
Region IV-A (CALABARZON),Batangas,Santa Teresita,Municipality,Poblacion III
Region IV-A (CALABARZON),Batangas,Santa Teresita,Municipality,Saimsim
Region IV-A (CALABARZON),Batangas,Santa Teresita,Municipality,Sampa
Region IV-A (CALABARZON),Batangas,Santa Teresita,Municipality,Sinipian
Region IV-A (CALABARZON),Batangas,Santa Teresita,Municipality,Tambo Ibaba
Region IV-A (CALABARZON),Batangas,Santa Teresita,Municipality,Tambo Ilaya
Region IV-A (CALABARZON),Batangas,Taal,Municipality,Apacay
Region IV-A (CALABARZON),Batangas,Taal,Municipality,Balisong
